사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201601,2호선,서울대입구,4699,23,29176,2730,45704,17335,134575,28061,191508,73868,120525,75292,74587,60423,71141,58945,77466,61439,86683,71036,77070,73486,78511,78581,83729,85400,94509,104165,110309,156380,72229,163873,58126,107143,57376,102313,54414,109245,28437,69462,4070,25478,5,4678,1,1,0,0,20160208
201601,2호선,봉천,37,3,15200,1588,28897,6872,76915,11108,109811,29621,66989,28155,38471,23812,34310,24204,36293,24691,38513,28592,33591,29791,32648,36839,33468,41270,36185,49488,39021,73016,25879,72093,19044,48355,18302,45908,13909,48205,5974,27851,962,7966,1,238,0,0,0,0,20160208
201601,2호선,신림,229,8,44002,5208,81928,23300,238901,35996,344790,72791,196400,63893,110487,58356,98927,63644,105212,73455,107798,84083,97283,90835,94185,105939,97147,125463,108729,156036,117447,253308,91589,273801,74042,180292,74969,169883,70037,175650,39958,116609,6133,33829,6,135,0,0,0,0,20160208
201601,2호선,신대방,88,6,21063,2271,34443,10912,91493,17789,132153,37150,83623,26268,46851,21977,40499,22817,39878,24131,40767,28258,36348,30948,33197,39185,35523,45445,37325,58777,47655,82836,31451,84306,22784,60415,18533,62583,13902,73654,6399,40850,931,10427,0,19,0,0,0,0,20160208
201601,2호선,구로디지털단지,140,11,36156,5873,56515,22075,148666,73853,197706,281500,124422,159639,80163,69109,73353,57515,75924,57369,81638,71248,74185,79112,75719,80216,82611,86499,108715,113153,229933,162978,158801,162668,94772,107741,84189,105301,68741,116572,34221,71719,4708,17685,1,170,0,1,0,0,20160208
201601,2호선,대림,304,6,32340,4063,35920,14105,79051,24331,117176,72010,82930,46059,47838,38235,42527,42544,46389,42223,47515,43312,43178,43292,43985,49268,46453,54995,54766,74141,73384,91419,45140,81553,33410,56645,27332,65311,21145,76500,10480,38956,1409,9666,5,233,0,0,0,0,20160208
201601,2호선,신도림,2607,17,39571,5745,58660,21154,152681,48840,168433,135610,104691,85398,76255,76221,76435,77052,86744,90389,96222,95617,94731,94581,99675,99420,106587,106212,125136,127738,165217,190474,116307,189678,96141,107438,101666,98221,86632,101351,33532,76443,3994,34112,14,3659,0,1,0,0,20160208
201601,2호선,문래,23,0,3610,1691,13128,8704,42445,28233,46112,113610,27614,48239,20778,22115,21387,21173,24270,22270,26331,25273,25435,24167,26220,23371,27117,24386,38747,27524,87347,40834,43037,41303,27560,25069,25269,23650,18751,21743,8723,14518,1250,4592,0,53,0,0,0,0,20160208
201601,2호선,영등포구청,27,2,6361,2237,14158,12322,43677,34819,46591,103122,32030,52067,25501,27809,26849,24152,28843,26338,30144,28817,30577,28704,31759,29403,33873,30614,47588,34913,90574,48060,47002,45025,30593,27758,29285,25678,23212,24818,10518,17569,1467,5737,0,57,0,0,0,0,20160208
201601,2호선,당산,38,5,6780,2848,16505,12721,54859,31034,65875,91654,38879,41952,27703,24735,27966,24276,28101,25700,29947,28811,27548,28728,27475,30310,30120,33523,42376,42765,72987,63993,45855,60926,26743,40571,25212,39745,21770,39135,10457,27058,1882,6735,2,74,0,0,0,0,20160208
201601,2호선,합정,50,0,9264,2979,18131,18235,50134,36982,63594,95200,41300,72807,31761,43136,34549,39484,36804,45775,41762,54708,43176,51782,45920,53786,52074,58663,67737,70136,109309,101345,79181,96487,62018,52288,75102,41957,76404,37698,41202,25384,5449,7434,1,170,0,0,0,0,20160208
201601,2호선,홍대입구,1944,33,45143,3534,43655,15898,79807,35031,100585,124622,64990,123944,58169,89510,63456,105913,73471,142389,87827,170428,95027,167632,115361,170398,140912,177930,170205,206298,213096,263966,174966,234221,165833,132257,208903,98385,240621,83144,133540,61690,13709,20412,3,2204,1,1,0,0,20160208
201601,2호선,신촌,95,5,11346,3268,18340,17027,45185,40143,61931,106690,44427,131965,44329,82078,61268,86626,75936,94871,86948,114542,85373,101107,99031,94842,110825,96860,130554,113620,135459,154687,106566,132407,109739,68543,120328,55243,132597,47272,68540,34648,8660,9834,3,63,0,0,0,0,20160208
201601,2호선,이대,19,0,4651,1133,8377,6642,23426,12946,36062,47084,25986,46288,21171,39593,24367,36120,36012,44345,36924,45599,36049,41269,41323,39297,47388,37540,59545,39578,53904,45278,36919,41082,31343,25469,33071,23336,26996,22483,8738,16746,866,4607,0,38,0,0,0,0,20160208
201601,2호선,아현,32,2,4473,1851,8963,13640,21924,7907,33017,17056,21621,13522,15876,10161,15601,9511,17820,10868,16216,12674,15327,12860,15540,14688,18612,15857,24682,18844,20117,24671,12393,23333,8444,16503,7369,15719,5018,15677,2460,10950,328,3119,0,7,2,1,0,0,20160208
201601,2호선,충정로,40,2,3594,1143,7591,5981,17699,22180,26314,67584,17630,39796,14271,14268,15477,12832,15300,12617,16375,15063,16183,14442,16119,14796,17325,15385,23956,17502,59362,24466,25979,22604,14644,15105,13899,15466,9711,14775,4359,9889,633,2730,3,37,1,1,0,0,20160208
201601,2호선,용답,1,0,2360,161,3011,1071,7716,1378,14011,2544,6342,1541,4448,1832,3778,2113,4248,2627,4233,3116,3748,3248,3279,4152,3004,5388,3310,5900,3151,9319,2334,8079,1429,5069,1194,5645,985,5535,438,3767,54,889,0,0,0,0,0,0,20160208
201601,2호선,신답,1,0,746,86,1349,526,4973,714,8085,1541,3213,876,2035,1148,1901,1363,1965,1431,2111,1592,1795,1891,1622,2587,1785,3124,1851,3270,1936,6318,1118,5739,622,2958,479,3173,399,2555,204,1860,21,569,0,5,0,0,0,0,20160208
201601,2호선,신설동,11,2,797,311,1279,1498,2616,7093,4455,16361,3445,11908,4309,8985,5806,8759,6884,8276,8335,8696,9620,8097,10983,7218,11370,5913,13345,5499,19364,5191,8299,3842,4149,2516,3343,2248,2602,2254,1057,1624,85,547,2,65,0,1,0,0,20160208
201601,2호선,도림천,1,0,260,370,1099,750,2408,2751,2490,4874,1617,1821,1659,1269,1565,1125,2024,1461,1402,1167,1506,1388,1463,1330,1631,1517,2038,1532,3192,2235,1381,2209,1213,1616,827,1510,509,1255,142,938,34,346,0,4,0,0,0,0,20160208
201601,2호선,양천구청,26,0,4514,1129,10490,1904,30782,4247,29953,10705,18126,7021,13175,5833,12719,6587,12696,8026,11833,9143,9958,9783,9000,11014,9509,13310,10646,16315,11137,23810,5483,26813,3792,17705,3194,15813,2827,16105,917,12932,142,4255,0,57,0,0,0,0,20160208
201601,2호선,신정네거리,33,1,10659,1112,15090,5324,47627,5248,45597,11291,26660,8867,18383,7896,16789,8857,17671,10642,16540,12307,14393,13029,13554,16292,14160,19989,16070,26387,15228,39502,9900,40764,7054,26099,5981,23716,4580,23352,2163,16165,343,4563,3,245,0,0,0,0,20160208
201601,2호선,용두,0,0,736,102,1445,974,4244,2040,7177,5683,3255,3059,3019,3160,3584,3922,3886,3896,4207,4741,4773,4754,4971,4837,5311,4277,4803,4602,5858,6410,3034,5657,1973,3389,1764,3357,1338,2796,556,1995,110,460,0,8,0,0,0,0,20160208
201601,3호선,지축,0,0,304,57,1370,569,4180,1268,5187,1521,3692,1320,2518,1144,2163,1435,2333,1517,2137,1546,1899,1756,2099,2151,1869,2777,1710,2858,1725,4089,643,3745,394,2963,239,2329,125,1925,61,1027,16,147,0,0,0,0,0,0,20160208
201601,3호선,구파발,69,3,7455,1305,26829,13384,79026,11439,77408,17971,41987,17159,30636,14746,25926,12242,25945,13596,25707,15188,20963,16558,21147,17738,24325,22620,27470,26231,22245,41639,13055,47597,8613,31413,6899,29599,5269,28946,2430,21707,414,6693,1,253,0,0,0,0,20160208
201601,3호선,연신내,213,28,24750,1590,50186,12460,139323,20454,178696,36954,97630,38779,68411,36581,64094,37233,68222,41253,66570,47978,60406,52788,59997,61428,60130,74489,62919,85015,58120,132762,42075,146912,33727,93430,31648,82972,28426,79960,15125,54422,2103,17843,1,139,0,0,0,0,20160208
201601,3호선,불광,11,0,9280,1147,19919,6468,59039,8881,74395,28979,41175,33241,29920,30396,28344,26860,28645,31333,31368,36017,31737,35642,31393,35857,35119,39712,35082,43836,35363,63297,23548,63908,18390,39601,16027,33678,13452,32343,5426,21299,765,6084,0,1,0,0,0,0,20160208
201601,3호선,녹번,26,0,8964,1287,20747,5325,57090,6880,72153,18360,41984,12256,27478,10934,23456,10430,23078,12591,21892,14608,19562,14800,17987,17803,17383,22534,18806,26718,21975,40649,12076,46366,8401,30767,7312,28578,5457,27860,2531,18137,239,4611,0,0,0,0,0,0,20160208
201601,3호선,홍제,22,3,9667,1293,21542,6748,63309,11125,84555,26644,50469,21596,37159,19322,34314,18952,34830,22372,34139,24701,30767,27046,29363,31639,29698,35861,30535,41187,32201,59540,19419,60577,14319,38521,11691,35750,8806,35072,3888,22931,442,5789,0,0,0,0,0,0,20160208
201601,3호선,무악재,20,3,1976,206,5197,1696,15480,2169,19339,5549,12025,3975,8283,3775,7399,3950,7463,4350,7218,4868,5835,5597,5254,6502,5307,7872,5752,9013,6915,13563,3964,14709,2758,10134,2514,9272,1749,9226,828,6216,90,1605,2,2,0,2,0,0,20160208
201601,3호선,독립문,125,4,4994,689,5496,4760,14307,9109,20916,17725,15239,15438,12449,13920,12620,10943,15266,11472,14681,13306,14369,12230,15523,12454,14978,12780,15607,14328,15500,16835,8733,15501,5869,10477,4930,9582,3644,9122,1252,6546,169,2909,3,905,1,0,0,0,20160208
201601,3호선,경복궁,49,2,2600,1568,5841,12954,14437,39598,24528,121149,23219,62655,18888,44643,23931,45242,27889,44401,36172,45685,39992,40405,43622,35226,50055,30101,58696,31668,101453,37298,49141,27282,35717,14935,39703,13639,30222,13192,12147,7925,1525,2142,2,32,4,5,0,0,20160208
201601,3호선,안국,14,1,1673,1650,3232,19149,6900,96500,11249,110355,11140,79959,13181,64967,24189,68340,39404,62114,42187,60945,50362,56302,58036,46415,64943,39282,84157,33523,136515,31791,69201,18299,47863,9794,51418,7320,33089,6570,10461,4142,1129,1302,0,2,0,0,0,0,20160208
201601,3호선,종로3가,22,1,657,664,1137,3665,1583,12437,2518,43192,3785,42603,6014,30181,7942,22460,8894,22455,11068,25217,13193,23879,15788,19143,19987,16366,24382,15332,38290,14996,36128,10445,17403,5630,15466,4351,10549,3685,5625,2624,755,821,0,7,0,0,0,0,20160208
201601,3호선,을지로3가,6,0,541,738,1073,6402,1692,30808,3125,82164,5092,40969,6865,20755,8671,17236,9598,14286,12490,15288,14302,14139,16059,13197,17030,12246,24507,11146,56897,11457,37229,7233,19685,3479,16904,2621,12104,2223,5937,1742,990,466,0,9,0,0,0,0,20160208
201601,3호선,충무로,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,3,0,4,0,3,0,3,0,5,0,6,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,20160208
201601,3호선,동대입구,35,2,1335,1106,3197,7784,6328,17744,9572,63745,7881,30366,7220,21812,9291,27290,11506,21854,15709,23863,15668,20491,17843,14964,22590,15113,30180,16037,53568,17883,28277,13389,18411,7610,25670,6962,18006,6290,5832,3802,537,1171,2,116,0,1,0,0,20160208
201601,3호선,약수,63,1,5703,1185,10760,6542,26612,10788,44269,37932,30749,25455,21487,18293,21182,17804,23792,17884,25486,19429,23370,20090,22449,21554,23328,24056,27059,28541,37403,40311,24623,34620,18126,22464,17324,21804,13570,20430,6601,13937,857,4906,2,677,0,0,0,0,20160208
201601,3호선,금호,36,3,3627,1018,8964,5664,22178,4392,35494,7247,22792,7087,14991,6259,13304,6967,13094,8367,13230,9553,11119,10408,10659,12289,11104,14351,14123,17441,11311,24164,7930,22045,5743,16025,5122,14528,3652,13829,1624,8698,237,2303,0,0,0,0,0,0,20160208
201601,3호선,옥수,72,2,2849,1143,8450,5014,24212,6575,35938,14786,24859,12581,17117,9451,17219,10944,16767,13054,17770,15100,16078,16405,15681,18774,16445,20227,19175,22727,19001,32004,12460,31168,8535,21735,8294,20233,6668,20133,3068,12221,442,2765,1,0,0,0,0,0,20160208
201601,3호선,압구정,56,0,3416,2068,9741,23732,18148,50109,29622,160510,22499,183109,28456,89256,38562,81703,47703,68389,55670,76875,65641,70779,75710,63828,81339,60396,96935,65017,139845,73409,121720,55290,99266,24712,73918,18072,59476,15166,22313,9146,2220,2984,6,327,0,1,0,0,20160208
201601,3호선,신사,101,10,5382,1364,7849,17742,13821,40720,22114,119602,19228,126227,19879,71254,26808,57635,32097,57687,41042,65399,48235,63053,56977,58294,65266,56044,79080,61728,131594,81294,109410,66470,74329,29870,81632,20777,75057,15952,33612,11573,3646,3671,0,1,0,0,0,0,20160208
201601,3호선,잠원,4,0,1321,788,4841,5723,13199,6469,20055,8867,12200,8048,8279,5579,8822,6342,8753,6852,9209,7809,8310,7357,8863,8072,9052,8907,11902,10591,10753,14438,7666,14060,4907,8619,4355,8339,3838,9841,1227,5521,159,1438,0,1,0,0,0,0,20160208
201601,3호선,고속터미널,169,3,7468,4553,9437,39736,28189,56112,52227,79587,58078,103550,62705,90535,76837,115226,91283,120765,107145,123716,113829,132307,126310,138026,137540,138612,152039,142658,155148,158314,139251,117129,143460,67969,112302,48944,75222,36706,28714,19556,2717,3945,1,1,0,0,0,0,20160208
201601,3호선,교대,15,0,1023,609,3496,7416,7013,18625,10219,52917,9716,37857,11507,19367,14892,15252,16035,14504,21630,15134,24254,15093,25845,13614,27471,13558,36124,15468,65564,20356,34684,15933,24208,7810,26844,5681,28284,5112,10494,3228,1371,1006,0,2,0,0,0,0,20160208
201601,3호선,남부터미널,51,3,3052,1013,9739,27072,25789,58925,45586,178058,43868,94222,46123,63879,53804,57548,56361,55606,62681,65598,62369,71453,65907,65869,71335,66665,91935,69624,166700,82378,96182,65341,65807,34337,57809,29016,51527,22767,24572,12963,1707,3044,3,1,0,0,0,0,20160208
201601,3호선,양재,79,3,5421,2484,15160,34845,36604,104212,51469,267855,38581,135647,36750,65775,41895,63091,47692,54243,58578,61363,60929,57012,68589,53716,71998,53640,104602,63984,208691,84948,124969,71867,83894,43750,84438,36298,65068,33483,24925,19789,2770,5484,1,29,0,0,0,0,20160208
201601,3호선,매봉,5,0,1701,556,6335,7519,15377,18579,19753,74227,14556,43015,12613,16679,14129,14796,14109,13732,15953,13841,17401,13840,19077,13447,19307,13201,28364,16095,61624,21875,31724,18975,19187,10803,21131,9517,14446,9690,5558,6142,592,1681,0,60,0,0,0,0,20160208
201601,3호선,도곡,16,3,1426,263,4660,4001,11435,11465,15962,25576,10793,21183,9022,8601,9862,9712,10209,9709,11597,9585,11225,8695,11760,8453,12862,8652,17606,10890,24083,13693,14388,12801,9125,8586,8924,8101,7407,8401,2052,5372,266,2583,0,399,0,0,0,0,20160208
201601,3호선,대치,2,1,2371,728,11522,7980,22724,13837,27034,30896,18891,27278,14874,16613,16600,16683,21295,19793,22174,21373,19265,18911,21804,18797,23849,21258,29962,24902,31016,27322,21819,23135,15257,15259,18165,14624,26357,14502,4359,9370,470,2926,0,1,0,0,0,0,20160208
201601,3호선,학여울,1,0,398,301,1295,1531,3319,3138,4303,8591,3495,8422,2779,7749,3777,9550,5852,9075,7866,9241,9249,8589,10749,6639,11027,4981,10044,4113,11006,5297,4287,5004,3593,2570,3493,2386,2515,2462,856,1553,62,584,1,0,1,1,0,0,20160208
201601,3호선,대청,15,0,3396,1104,10022,5657,26824,9212,35089,26750,19728,12631,14994,8927,15177,9159,15262,10532,16019,11192,14688,12034,15194,13544,16684,14358,22297,16994,29933,23661,14680,25625,10746,17310,9696,16636,6791,17864,3177,11726,367,3827,0,0,0,0,0,0,20160208
201601,3호선,일원,7,0,1809,1126,7522,8836,19473,18876,22324,20458,16375,19696,15888,19172,19150,16069,19315,17369,17558,19015,19462,17253,20430,14501,23244,12875,24803,13735,15294,16898,9193,18026,7110,11679,4829,11344,3634,11649,1069,6873,176,2104,0,13,0,1,0,0,20160208
201601,3호선,수서,60,4,4093,1017,11469,8525,30167,17231,32952,44642,23750,21487,18760,15558,18640,13303,19807,13434,20000,14880,18499,16279,18958,17852,20557,18923,26086,22534,36172,30063,19179,31925,12592,21765,11688,19711,7339,20926,2895,12412,362,5426,0,378,0,0,0,0,20160208
201601,3호선,가락시장,10,1,2500,510,6821,5007,17747,9005,24404,23226,17261,12544,14126,9579,15093,10750,14763,11372,15304,12008,14590,13523,15553,14506,15739,14634,18364,17426,24485,21548,14178,20518,10341,14194,9741,12310,8010,12179,3709,8025,512,2180,1,45,0,0,0,0,20160208
201601,3호선,경찰병원,18,0,2253,205,6292,2526,21326,7383,26248,33904,14737,15666,12450,9638,12187,7631,11119,8729,12046,10948,12084,10928,11229,10510,11693,10609,13481,13103,23914,18080,10852,19624,7694,12707,6946,11172,4925,10678,1882,7903,174,2047,0,0,0,0,0,0,20160208
201601,3호선,오금,30,1,2487,21,6434,2237,22994,5420,32201,16603,16713,7153,10572,6664,10193,5519,9907,6042,10532,7142,8750,7498,7963,8629,8385,9005,10505,11635,15532,17288,7917,17910,5693,12322,4893,11331,4267,13060,1330,8568,137,2646,0,1,0,0,0,0,20160208
201601,4호선,당고개,62,1,8617,15,18115,6222,49733,8482,54077,13310,34930,14635,24816,14302,22275,12323,22912,13833,22938,15875,20570,16677,20249,19562,19426,22956,19635,27063,18566,36416,13077,37678,8466,29119,6825,27300,5331,26107,2430,20164,344,6441,5,477,0,0,0,0,20160208
201601,4호선,상계,15,0,14245,196,39856,7891,99741,9239,89725,21032,53384,19332,38397,17717,34111,16816,35875,20923,34438,23427,29324,24862,27596,29767,26868,34927,29413,44257,28916,62749,20138,69439,14293,49055,12725,43322,13326,42386,5020,33563,618,10083,2,833,0,0,0,0,20160208
201601,4호선,노원,82,2,11309,558,28911,8628,60391,13602,67010,33060,40991,40001,34228,27459,32202,27686,36560,30689,37785,37510,35795,39342,36465,41748,40239,47302,41548,59818,41872,85575,32468,87472,35834,57124,32537,50285,33645,44695,17195,35028,2662,11347,1,343,0,0,0,0,20160208
201601,4호선,창동,1565,5,14982,3341,40092,12141,102931,18789,97953,40735,61750,36757,48890,33280,46703,32595,49611,37289,49067,43856,45865,49299,46068,52246,47469,58844,50380,68436,56386,97309,33375,104749,24934,73746,24199,65136,21932,60806,10977,44371,1909,15225,2,30,0,0,0,0,20160208
201601,4호선,쌍문,47,3,21145,1060,54204,10670,140231,14815,151339,28716,90713,25714,62068,21932,54177,23858,55529,26886,51814,30991,45009,35037,40971,41509,41449,49342,44609,63123,44066,95037,30752,108502,20353,74575,17047,66717,13220,65848,6772,47536,842,14160,0,17,0,0,0,0,20160208
201601,4호선,수유(강북구청),65,5,21584,3910,56115,15420,152693,23423,172188,64437,108477,51603,76575,41785,71377,40726,73893,47114,72028,52201,64721,59167,63724,66353,64936,79400,72112,94298,82684,142495,53721,154223,38657,104109,36605,92127,29451,88451,16944,60084,2377,14074,0,25,0,0,0,0,20160208
201601,4호선,미아,36,0,11084,1775,23334,6156,61130,11329,75699,32604,45087,22565,31737,18937,28335,19255,30819,22508,31259,24672,30541,25596,27967,26845,28497,31550,29996,36271,33778,51209,22408,53359,14802,34099,13557,31633,9497,31403,4547,19340,502,4839,1,1,0,0,0,0,20160208
201601,4호선,미아사거리,25,0,14108,2850,39485,10865,108025,14543,125369,37929,77109,43516,53823,32597,48364,36353,50540,40650,54342,42531,50481,46737,50387,54863,52726,62852,54669,76699,57611,111113,44102,113901,44706,70064,29145,63246,22414,60963,11713,37341,1739,7863,0,0,0,0,0,0,20160208
201601,4호선,길음,40,0,11020,2263,35574,8133,103783,14815,110356,34133,65985,32826,45109,23151,40141,23940,42790,28491,42706,30924,37474,32205,34708,37910,37218,42842,42496,54862,42916,79459,28609,84736,21160,55393,17077,51828,14386,53674,6490,35509,879,7557,0,0,0,1,0,0,20160208
201601,4호선,성신여대입구,12,0,5715,2147,21442,9421,59709,15392,71081,41923,48376,33383,36008,28808,36426,27244,40429,32547,42551,36768,39784,36877,40973,40501,44298,43202,51612,51872,56199,70287,39761,72129,32529,44561,34759,40226,32712,38945,15900,25464,1721,6446,0,0,0,0,0,0,20160208
201601,4호선,한성대입구,36,3,7257,1278,13725,7066,33644,13555,46094,28171,31642,29352,23483,19093,23054,17399,26452,20712,27586,21893,25953,21256,25132,22701,26844,25337,33377,30789,33189,38333,21390,38682,14943,25209,15734,23819,13725,23760,6452,15930,882,9904,10,956,0,1,0,0,20160208
201601,4호선,혜화,22,1,4189,2343,8341,17153,18539,45270,26965,116168,27860,100998,34297,82060,42765,77002,50590,94981,59516,117344,64250,114898,84054,93277,101097,92560,126011,93607,145467,107224,101290,91301,92937,34500,121384,27153,125308,22967,49920,15334,5966,5157,1,10,0,1,0,0,20160208
